Date,Win_Score,Lose_Score,Home,Away,WinnerHome,KenPomRank_Away,KenPomVal_Away,BPIrank_Away,BPIval_Away,SRS_Away,o_eff_Away,d_eff_Away,ppg_Away,papg_Away,Pace_Away,Three_Par_Away,True_Shoot_Away,Tov_Away,Opp_Three_Par_Away,Opp_True_Shoot_Away,Opp_Tov_Away,KenPomRank_Home,KenPomVal_Home,BPIrank_Home,BPIval_Home,SRS_Home,o_eff_Home,d_eff_Home,ppg_Home,papg_Home,Pace_Home,Three_Par_Home,True_Shoot_Home,Tov_Home,Opp_Three_Par_Home,Opp_True_Shoot_Home,Opp_Tov_Home
11/23/15,66,63,Murray State,Milwaukee,1,114,5.2,111,3.6,2.89,110.23,104.34,79.3,72.5,68.5,0.437,0.577,13.8,0.319,0.536,13.9,163,-0.1,155,0.8,-1.58,104.31,104.59,71.4,67.5,65.6,0.367,0.557,15.6,0.334,0.554,17.8
11/23/15,94,60,Grand Canyon,Mississippi Valley State,1,341,-19.33,347,-13.8,-19.86,85.86,111.61,65.5,77.3,71.3,0.277,0.469,16.1,0.383,0.538,16.3,130,3.49,144,1.3,1.43,103.39,99.45,75.9,68.1,69.8,0.295,0.543,14.6,0.362,0.513,16.9
11/23/15,66,42,Kansas State,Missouri,1,159,0.2,165,0.1,2.5,103.62,98.95,68.6,73,69.3,0.325,0.515,15.8,0.392,0.529,14,55,13.46,63,7.4,12.31,108.87,90.25,70.7,68.2,67.5,0.311,0.518,16.9,0.363,0.528,18.1
11/23/15,77,75,UCLA,Nevada-Las Vegas,1,117,5.09,95,4.8,5.5,103.05,94.33,78.2,73.5,74,0.377,0.537,16.2,0.323,0.51,17.4,69,10.75,88,5.3,10.48,112.81,96.79,77.5,76.7,71.6,0.273,0.533,14.4,0.378,0.528,13.8
11/23/15,83,76,Providence,NJIT,1,202,-3.61,201,-1.8,-4.17,100.14,104.5,75.1,73.9,70.7,0.423,0.555,16,0.422,0.538,16.6,44,14.49,62,7.4,11.94,109.39,91.16,73.6,70.1,69.8,0.371,0.523,13.9,0.331,0.524,17.8
11/23/15,82,78,DePaul,Norfolk State,1,252,-7.52,250,-4.8,-7.55,101.76,111.61,73.4,73.4,68.8,0.363,0.542,15.5,0.372,0.536,16.1,183,-1.69,192,-1.5,0.83,104.2,102.33,67.5,75,68.4,0.29,0.527,18.8,0.395,0.56,15.4
11/23/15,79,76,Arizona State,North Carolina State,1,74,10.44,69,7.1,9.83,113.21,97.99,75.2,74.4,68.3,0.298,0.524,13.4,0.365,0.534,12.8,93,8.38,114,3.3,8.28,109.2,96.39,73.3,74,69.8,0.394,0.518,14.5,0.349,0.553,16.1
11/23/15,79,69,Youngstown State,North Dakota,1,199,-3.35,227,-3.4,-3.68,97.38,101.53,75,71.7,72.3,0.293,0.541,16,0.385,0.527,17.6,282,-10.7,282,-6.9,-10.86,99.42,112.81,76.2,83.8,74.1,0.348,0.526,14.3,0.361,0.557,14.5
11/23/15,90,81,Florida State,Ohio,1,141,2.56,136,1.8,1.9,108.7,104.9,78.5,74.8,70.4,0.385,0.583,15,0.34,0.534,12.7,48,14.26,47,9.4,12.16,112.9,94.47,78,74,71.8,0.316,0.551,15.5,0.37,0.541,16.4
11/23/15,79,61,UC-Irvine,Santa Clara,1,244,-7.07,232,-3.9,-4.67,99.93,105.48,67.2,73.3,66.4,0.388,0.515,14.8,0.396,0.546,14.4,84,9.1,87,5.4,5.33,103.99,95.11,71.2,66.1,67.6,0.306,0.544,15.9,0.369,0.49,14.7
11/23/15,100,61,Baylor,Savannah State,1,,,,,,,,,,,,,,,,,24,19.06,29,11.8,16.13,119.52,95.2,77.1,69.6,67.6,0.286,0.555,15.5,0.346,0.545,17.6
11/23/15,68,64,Memphis,Texas-Arlington,0,102,7.45,83,5.7,5.02,104.85,96.82,78.9,69.1,72.8,0.419,0.527,15.5,0.414,0.505,18.1,75,10.1,59,7.6,9.84,106.65,91.89,76.6,70.3,73.5,0.299,0.511,13.8,0.323,0.49,16.4
11/23/15,98,84,Central Arkansas,Texas-San Antonio,1,338,-18.98,343,-13,-16.36,94.72,114.95,72.4,84.3,73.1,0.361,0.513,16.2,0.376,0.607,15.6,321,-15.98,317,-9.3,-15.17,96.77,115.72,75.4,83.7,73.7,0.3,0.531,17,0.357,0.573,13.7
11/23/15,87,81,Howard,Texas Southern,1,178,-1.26,169,-0.1,-4.64,102.49,107.47,72.8,70.5,68.1,0.355,0.542,16.4,0.323,0.523,13.8,329,-16.61,328,-10.2,-14.43,89.77,108.09,72.2,76,72.2,0.263,0.507,17.3,0.365,0.521,16
11/23/15,83,79,Samford,Troy,1,281,-10.69,288,-7.3,-9.21,95.76,107.47,69.2,75.1,70.1,0.371,0.498,14.9,0.358,0.538,15.2,221,-5.28,234,-4,-5.94,99.17,106.2,73.9,74,69.7,0.295,0.546,16.9,0.369,0.549,17.8
11/23/15,83,75,South Carolina,Tulsa,1,65,11.5,68,7.1,9.79,110.28,94.85,73.6,69.6,68.8,0.363,0.536,13.6,0.369,0.526,17.5,58,12.87,53,8.6,12.01,108.83,91.25,76,69.3,71.4,0.301,0.525,15.9,0.411,0.508,17.9
11/23/15,63,60,Central Michigan,Weber State,0,142,2.45,120,2.8,0.18,101.53,99.59,76.1,67,68.6,0.416,0.585,16.9,0.273,0.492,13.8,158,0.51,140,1.4,-0.67,108.36,107.48,75.6,72.8,67.4,0.467,0.554,11.9,0.343,0.535,13.7
11/24/15,82,62,Kentucky,Boston University,1,231,-5.88,215,-2.6,-6.79,99.08,107.13,73,72.5,69.4,0.395,0.559,17.4,0.37,0.528,14.8,6,25.14,8,16.2,20.23,121.51,91.18,79.5,68.1,68.1,0.31,0.564,13.3,0.296,0.493,15
11/24/15,77,66,Maryland,Illinois State,1,120,4.63,135,1.8,3.4,102.57,95.78,67.2,66.1,67.7,0.385,0.508,16.1,0.369,0.515,17.5,22,20.25,20,13.3,16.71,117.32,91.83,75.7,66.7,67.3,0.381,0.594,16.6,0.35,0.496,14.4
11/24/15,92,73,UCLA,Kansas,0,3,29.67,5,18.5,23.87,121.72,86.77,81.3,67.6,69.7,0.33,0.592,15.5,0.33,0.497,15.9,69,10.75,88,5.3,10.48,112.81,96.79,77.5,76.7,71.6,0.273,0.533,14.4,0.378,0.528,13.8
11/24/15,96,63,Oklahoma,Incarnate Word,1,243,-7.06,245,-4.6,-9.2,97.58,107.88,74,73.8,71.2,0.376,0.551,15.9,0.342,0.544,16.6,10,23.78,13,14.9,19.76,117.93,89.54,79.7,71.1,71,0.407,0.573,15.8,0.357,0.501,15.1
11/24/15,80,70,North Carolina,Kansas State,1,55,13.46,63,7.4,12.31,108.87,90.25,70.7,68.2,67.5,0.311,0.518,16.9,0.363,0.528,18.1,2,29.82,2,18.7,23.44,123.72,89.33,82.8,70,70.2,0.268,0.561,12.7,0.357,0.513,15.7
11/24/15,83,73,Indiana,St. John's (NY),1,211,-4.4,231,-3.8,-1.9,96.43,97.16,67.9,77.3,73.3,0.34,0.493,18.2,0.347,0.554,17.2,11,23.05,10,15.8,19.59,123.27,93.87,82.6,69.9,69.1,0.409,0.612,16.7,0.312,0.525,16.4
11/24/15,86,64,Wake Forest,Vanderbilt,0,25,18.76,17,13.6,17.2,114.58,89.32,75.9,67.4,69.2,0.38,0.561,14.7,0.306,0.47,12,118,4.78,116,3.2,5.53,107.23,97.65,74,79,71.9,0.343,0.528,17.2,0.326,0.538,13
11/24/15,83,72,North Carolina State,Louisiana State,1,81,9.56,81,5.8,8.79,112.28,98.54,78.8,77.1,72.9,0.312,0.543,14.1,0.371,0.543,16.2,74,10.44,69,7.1,9.83,113.21,97.99,75.2,74.4,68.3,0.298,0.524,13.4,0.365,0.534,12.8
11/24/15,64,49,Cincinnati,Southeastern Louisiana,1,310,-14.46,314,-9,-13.61,94.25,111.24,71,75.4,70.6,0.354,0.542,18.9,0.379,0.547,16.7,32,17.06,23,13,15.19,112.05,89.5,73.3,63.3,65.5,0.366,0.527,13.7,0.352,0.486,17.2
11/24/15,108,100,Colorado State,Abilene Christian,1,317,-15.24,301,-8,-13.93,93.88,111.95,71.3,73.3,69.7,0.335,0.548,17.2,0.292,0.565,18.2,144,2.17,132,2,2.31,111.11,106.28,79.4,77.2,69.3,0.433,0.545,13.8,0.395,0.554,13.1
11/24/15,66,63,Green Bay,Akron,1,88,8.63,76,6.3,5.55,107.77,98.42,76.6,68,69.2,0.506,0.553,13.6,0.332,0.492,14.4,127,3.74,142,1.3,1.16,105.4,102.16,83.7,80,77.3,0.311,0.533,13.5,0.339,0.546,18.8
11/24/15,73,69,Jacksonville State,Alabama A&M,0,301,-13.28,309,-8.4,-13.47,95.84,113.61,68.1,70.4,65.7,0.367,0.51,14.9,0.325,0.537,14.2,296,-12.58,297,-7.8,-10.26,95.44,108.67,67.7,72.1,66.6,0.396,0.509,13.8,0.322,0.553,16.1
11/24/15,63,61,South Florida,Albany (NY),1,121,4.25,94,4.8,0.93,103.84,101,75.6,66.1,67.8,0.317,0.558,15.6,0.395,0.508,16.6,238,-6.49,238,-4.2,-2.85,97.31,100.73,63.2,71.3,67.1,0.251,0.487,18.5,0.372,0.509,12
11/24/15,97,65,Portland,Alcorn State,1,313,-14.55,327,-10,-16.01,91.45,112.46,67.1,72.1,66.5,0.335,0.5,17.6,0.354,0.547,15.3,206,-4.01,221,-3,-2.21,104.77,106.38,77.6,79.8,72.7,0.391,0.537,14.4,0.359,0.555,15.8
11/24/15,67,44,Nebraska,Arkansas-Pine Bluff,1,344,-20.69,346,-13.6,-19.31,83.34,109.76,56.6,70.4,65.3,0.387,0.474,20.8,0.327,0.544,17,85,8.82,89,5.1,8.84,110.67,96.76,72.2,69,67.1,0.321,0.538,14.9,0.34,0.541,17.1
11/24/15,95,80,Tennessee,Army,1,254,-7.57,204,-2.3,-7.32,96.87,106.2,76.9,75,72.2,0.421,0.53,15.8,0.279,0.521,14.5,103,7.31,97,4.6,7.8,109.98,97.98,75.1,75.2,70.9,0.362,0.519,13.4,0.349,0.522,14.6
11/24/15,80,55,Kennesaw State,Belmont,0,129,3.51,119,2.8,1.19,111.79,108.7,82.4,78.4,72.8,0.504,0.611,17.3,0.349,0.541,14.4,261,-8.57,283,-7,-8.58,97.82,108.37,72.2,77.4,70.4,0.278,0.527,16,0.351,0.556,15.6
11/24/15,81,75,Central Connecticut,Binghamton,0,325,-16.16,318,-9.3,-14.08,84.27,103.22,60.9,68.6,67.4,0.371,0.483,18.1,0.362,0.528,16,,,,,,,,,,,,,,,,
11/24/15,80,66,Southern Utah,Cal State Fullerton,0,264,-8.82,241,-4.4,-7.12,99.16,107.99,70.1,74.2,70,0.342,0.512,16,0.386,0.538,14.2,342,-20.3,338,-12,-17.36,94.13,117.74,70.6,81,69.9,0.343,0.538,16.2,0.329,0.594,15.4
11/24/15,84,79,Sacramento State,UC-Davis,1,241,-6.64,260,-5.3,-5.58,92.43,99.24,63.8,66,67.1,0.288,0.511,18.6,0.37,0.506,17.3,273,-10.13,268,-6,-8.63,96.06,106.87,71.3,72.2,69.2,0.346,0.531,15,0.372,0.519,14.8
11/24/15,77,74,SIU-Edwardsville,Campbell,0,297,-12.82,265,-5.7,-11.07,97.64,112.01,73.6,73.4,70,0.404,0.552,15,0.315,0.546,16.7,,,,,,,,,,,,,,,,
11/24/15,88,60,Western Kentucky,Central Michigan,1,158,0.51,140,1.4,-0.67,108.36,107.48,75.6,72.8,67.4,0.467,0.554,11.9,0.343,0.535,13.7,169,-0.66,183,-1,-1.29,106.66,106.69,77.1,76.1,68.8,0.326,0.561,16.2,0.355,0.542,13.3
11/24/15,67,61,College of Charleston,Coastal Carolina,0,176,-1.09,143,1.3,-1.85,99.38,100.62,73,66.5,68.3,0.375,0.539,15.4,0.414,0.486,13.8,122,4.16,125,2.3,2.37,95.83,91.22,65.4,62,65.2,0.346,0.51,16.5,0.346,0.516,19.2
11/24/15,84,58,Fordham,Colgate,1,256,-7.71,243,-4.5,-8.61,99.73,110.71,69.8,71.5,65.4,0.429,0.549,16.1,0.372,0.56,16.8,161,-0.06,128,2.1,1.87,101.81,98.64,71.2,68.6,68.3,0.403,0.545,17.8,0.393,0.551,20.1
11/24/15,81,55,UC-Riverside,Delaware State,1,350,-24.71,348,-15.1,-20.88,83.71,112.63,61.9,73,67.3,0.385,0.478,17.7,0.422,0.538,16.4,233,-5.94,220,-2.9,-5.66,97.75,104.21,69.7,69.7,68.7,0.389,0.533,16.7,0.313,0.523,15.1
11/24/15,96,92,Milwaukee,Duquesne,0,156,0.72,150,0.9,1.41,106.57,103.61,79.5,78.7,73.6,0.429,0.566,16.5,0.383,0.531,13.5,114,5.2,111,3.6,2.89,110.23,104.34,79.3,72.5,68.5,0.437,0.577,13.8,0.319,0.536,13.9
11/24/15,77,76,Charleston Southern,East Tennessee State,1,153,0.88,162,0.5,-1.49,104.5,105.06,78.1,74.6,71,0.365,0.562,15.6,0.373,0.537,15.9,298,-12.94,275,-6.6,-10.92,96.47,110.73,71.5,75.1,70,0.448,0.523,15.6,0.385,0.562,15.8
11/24/15,113,74,Maryland-Eastern Shore,Fairfield,0,208,-4.06,194,-1.6,-3.84,101.17,105.55,76.4,77.1,72.2,0.415,0.548,15.7,0.361,0.529,16,318,-15.28,321,-9.7,-14.23,93.29,111.76,68.1,75,68.3,0.356,0.538,20.2,0.386,0.568,16.6
11/24/15,73,72,Delaware,Fairleigh Dickinson,1,280,-10.63,278,-6.7,-10.9,99.82,113.27,77.5,78.8,72.4,0.324,0.546,15.3,0.367,0.56,18,275,-10.22,291,-7.6,-8.62,98.19,109.31,66.2,75.7,67.4,0.311,0.498,15.3,0.472,0.548,11.7
11/24/15,72,54,Texas-El Paso,Florida A&M,1,349,-24.58,350,-15.8,-21.74,79.14,107.87,64.2,73.4,70.8,0.346,0.482,19.4,0.347,0.533,17.9,215,-4.93,202,-2.2,-3.81,100.48,104.64,77.4,74.9,72.8,0.321,0.553,15.3,0.395,0.523,16.6
11/24/15,94,65,George Washington,Gardner-Webb,1,236,-6.02,224,-3.1,-6.92,97.13,105.36,75,74.3,71,0.396,0.522,15.6,0.367,0.547,17.1,53,13.86,43,9.7,11.43,113.59,96.2,75.7,68.5,67.5,0.331,0.553,14.1,0.357,0.518,15.2
11/24/15,57,53,Miami (OH),Purdue-Fort Wayne,0,135,3.17,137,1.8,0,107.29,105.95,79.4,76,70.4,0.428,0.578,15.1,0.354,0.553,14.2,247,-7.25,258,-5.3,-5.91,95.47,102.95,63.3,68.2,65.6,0.327,0.5,16.1,0.423,0.552,18.3
11/24/15,86,82,Tennessee Tech,Jackson State,1,240,-6.53,236,-4,-8.66,90.7,101.28,68.2,65.3,68.3,0.354,0.487,15,0.356,0.5,18.1,196,-3.14,188,-1.2,-3.21,105.94,109.21,77.9,75.5,70.1,0.423,0.577,15.5,0.345,0.534,14
11/24/15,82,74,Ohio State,Louisiana Tech,0,154,0.87,139,1.5,-0.07,102.81,101.64,79.5,72.6,72.9,0.352,0.547,14.7,0.332,0.512,16.9,76,10,74,6.4,9.39,107.1,92.42,70.3,68,67.7,0.328,0.527,16.2,0.371,0.501,14.8
11/24/15,78,73,Arizona State,Marquette,0,97,7.91,101,4.5,7.66,108.2,96.3,76.3,74.2,72.4,0.303,0.559,17.7,0.346,0.521,16.4,93,8.38,114,3.3,8.28,109.2,96.39,73.3,74,69.8,0.394,0.518,14.5,0.349,0.553,16.1
11/24/15,85,61,Morehead State,Marshall,1,147,1.84,158,0.5,0.83,108.26,105.64,86,84.9,77.6,0.451,0.566,14.5,0.298,0.554,14.7,126,3.78,145,1.3,1.04,103.31,100.25,73.6,69,67.5,0.267,0.524,15.1,0.352,0.552,19.2
11/24/15,67,62,Northwestern,Missouri,1,159,0.2,165,0.1,2.5,103.62,98.95,68.6,73,69.3,0.325,0.515,15.8,0.392,0.529,14,68,11.04,64,7.3,10.16,112.15,95.4,72,66,64.4,0.417,0.546,13.6,0.369,0.507,14.2
11/24/15,88,77,Brown,New Hampshire,0,235,-6.01,216,-2.7,-7.89,96.27,106.33,71,69.6,68.6,0.343,0.515,14.5,0.369,0.523,13.6,265,-9.26,254,-4.9,-8.05,99.9,109.5,72.9,77,70.5,0.393,0.534,16.4,0.355,0.534,13.8
11/24/15,77,73,Hartford,Niagara,1,308,-14.17,299,-7.9,-11.26,91.16,106.06,64.6,72,67.3,0.323,0.489,17.9,0.363,0.532,14.6,324,-16.06,320,-9.4,-14.29,96.39,114.93,70.8,78.4,69.9,0.473,0.531,14.9,0.345,0.557,15.9
11/24/15,90,60,Virginia Tech,North Carolina A&T,1,339,-19.05,341,-12.6,-16.78,90.95,112.97,67.8,76,68.7,0.345,0.503,16.9,0.418,0.552,15.4,63,11.68,70,6.9,9.93,109.62,94.09,75,72.6,69.7,0.294,0.544,15.6,0.371,0.522,15.4
11/24/15,69,59,Quinnipiac,North Carolina Central,1,302,-13.35,296,-7.8,-13,93.28,109.98,69.4,69.8,67.8,0.319,0.52,17.2,0.369,0.53,16.7,291,-11.89,285,-7,-10.38,88.33,101.07,65.6,71,69.7,0.354,0.458,17.6,0.32,0.51,15
11/24/15,70,57,Saint Louis,North Florida,1,177,-1.19,172,-0.3,-1.41,111.33,111.91,84.3,79.5,72.4,0.485,0.607,14,0.269,0.531,12.6,226,-5.56,229,-3.5,-2.73,96.16,99.42,65.8,72,69.4,0.352,0.517,17.6,0.406,0.539,16.2
11/24/15,97,88,Southern Illinois,Oakland,1,79,9.6,73,6.5,6.3,113.94,104.42,86.4,78.5,74.8,0.363,0.577,13.2,0.351,0.527,14.2,139,2.8,133,1.9,2.79,105.02,100.2,73.8,69.7,69.9,0.338,0.544,16.8,0.352,0.544,18.9
11/24/15,59,55,Murray State,Pepperdine,1,137,3.02,156,0.8,2.33,104.69,100.19,73.4,71.5,68.3,0.252,0.529,13.9,0.345,0.519,13.9,163,-0.1,155,0.8,-1.58,104.31,104.59,71.4,67.5,65.6,0.367,0.557,15.6,0.334,0.554,17.8
11/24/15,76,61,VMI,Presbyterian,1,328,-16.58,322,-9.7,-13.38,89.54,107.74,67.5,72.9,69.8,0.288,0.514,17.8,0.415,0.546,17,309,-14.19,313,-8.8,-12.96,93.35,110.63,69.4,75.5,69.9,0.442,0.519,16.5,0.358,0.553,16
11/24/15,86,74,Penn State,Radford,0,222,-5.29,213,-2.6,-5.17,100.86,106.9,73.1,72.5,67.6,0.349,0.529,16.3,0.302,0.533,14.8,140,2.58,151,0.9,3.17,102.23,96.33,65.8,69.6,66.2,0.37,0.503,14.7,0.353,0.531,15.2
11/24/15,57,52,Cleveland State,Rider,1,223,-5.33,210,-2.4,-5,96.11,102.19,66,67.4,65.6,0.359,0.517,16.7,0.387,0.517,15.7,290,-11.89,276,-6.6,-9.17,89.73,101.78,60.8,67.8,65.9,0.308,0.486,18.7,0.353,0.537,17.6
11/24/15,81,71,New Mexico State,Robert Morris,1,303,-13.36,289,-7.4,-13.53,87.94,105.19,65.1,70.8,69.4,0.362,0.5,17.9,0.359,0.532,18.7,111,6.13,113,3.3,3.59,102.2,95.54,71.3,63.1,66.6,0.28,0.539,17,0.32,0.476,14.3
11/24/15,79,60,Kent State,Saint Francis (PA),1,299,-13.05,287,-7.3,-12.57,96.28,112.86,70.3,72.7,67.6,0.357,0.524,15.8,0.361,0.537,14.5,179,-1.37,167,0,-1.53,104,104.75,73.8,72.4,68.1,0.301,0.531,14.6,0.351,0.545,15
11/24/15,74,72,North Texas,Samford,0,221,-5.28,234,-4,-5.94,99.17,106.2,73.9,74,69.7,0.295,0.546,16.9,0.369,0.549,17.8,289,-11.89,306,-8.1,-9.83,98.08,109.94,74.6,78.3,71.9,0.308,0.534,16.5,0.343,0.557,15.1
11/24/15,83,81,Bucknell,Siena,0,128,3.67,112,3.6,1.73,105,101.37,78.2,73.3,71,0.294,0.559,18.7,0.345,0.516,14.9,172,-0.89,149,1.1,-2.09,102.56,104.56,79,73.8,71.5,0.357,0.568,16.4,0.359,0.525,15.6
11/24/15,78,68,IUPUI,South Alabama,0,259,-8.22,255,-5,-8.18,92.62,102.54,69.2,73.5,70.3,0.344,0.503,17.5,0.367,0.521,15.6,207,-4.05,247,-4.7,-5.86,95.92,102.23,68.2,73.8,70,0.295,0.508,16.6,0.301,0.545,15.7
11/24/15,92,68,Houston Baptist,South Dakota State,0,80,9.57,77,6.3,5.44,108.99,99.62,76.2,68.1,68.8,0.367,0.558,14.7,0.329,0.518,15.5,277,-10.39,251,-4.8,-10.39,98.19,111.05,76.6,75.9,72.3,0.295,0.566,17.9,0.327,0.531,14.8
11/24/15,83,74,Texas-Rio Grande Valley,Southeast Missouri State,1,340,-19.25,336,-11.7,-16.05,88.14,109.22,67,77.7,71.5,0.3,0.486,16.7,0.384,0.567,16.6,348,-22.36,349,-15.5,-17.88,92.49,116.38,66.4,77.7,69.3,0.37,0.509,16,0.317,0.536,12.3
11/24/15,77,73,Canisius,St. Bonaventure,0,89,8.63,86,5.5,6.55,111.29,100.62,77.7,73,69.1,0.376,0.56,14.2,0.377,0.532,16.1,237,-6.29,217,-2.8,-5.62,105.14,112,76.5,78.4,68.9,0.415,0.533,13.5,0.384,0.583,17
11/24/15,85,41,Louisville,St. Francis (NY),1,284,-11.23,269,-6.1,-11.24,89.54,104.25,65.5,66.6,66.9,0.434,0.5,17.4,0.256,0.505,16.1,7,24.68,6,17.1,21.57,116.29,83.9,75,61.1,66.4,0.29,0.546,14.2,0.353,0.492,18.7
11/24/15,76,63,Loyola (MD),Stony Brook,0,94,8.13,55,8.1,3.75,104.59,97,76.2,64.1,67.8,0.3,0.548,14.2,0.344,0.497,16.4,288,-11.85,267,-5.8,-10.9,96.95,110.83,69.7,75.3,67.4,0.311,0.519,16.3,0.327,0.554,14.7
11/24/15,66,60,Rhode Island,TCU,1,,,,,,,,,,,,,,,,,82,9.37,75,6.3,7.92,107.47,94.36,69.4,64.8,65.1,0.331,0.535,15.1,0.296,0.522,16.7
11/24/15,69,63,Idaho,Troy,1,281,-10.69,288,-7.3,-9.21,95.76,107.47,69.2,75.1,70.1,0.371,0.498,14.9,0.358,0.538,15.2,214,-4.87,219,-2.8,-5.19,96.1,101.91,69.8,66.2,67.2,0.326,0.544,18.8,0.447,0.525,17
11/24/15,81,55,Utah State,Utah Valley,1,283,-10.71,279,-6.8,-9.58,96.89,108.03,76,78.7,74.8,0.398,0.535,15.8,0.295,0.53,14.7,134,3.25,147,1.2,2.68,109.46,104.37,73.4,71.5,68.2,0.391,0.551,15.3,0.368,0.535,14.5
11/24/15,63,57,Oregon State,Valparaiso,0,42,15.46,34,10.7,10.71,104.97,88.28,75.2,62.8,68.7,0.381,0.547,15.8,0.331,0.477,16.3,64,11.65,71,6.8,10.39,110.36,94.67,71.9,70.1,68.4,0.319,0.53,14.3,0.389,0.529,16.9
11/24/15,74,58,Drake,Weber State,0,142,2.45,120,2.8,0.18,101.53,99.59,76.1,67,68.6,0.416,0.585,16.9,0.273,0.492,13.8,262,-8.6,249,-4.7,-5.15,102.58,109.36,67.5,71.9,66,0.341,0.549,18.1,0.329,0.54,12.8
11/24/15,79,78,USC Upstate,Winthrop,0,157,0.69,168,-0.1,-1.42,105.05,106.02,82.2,75.9,72.9,0.411,0.59,15.3,0.326,0.515,13.7,,,,,,,,,,,,,,,,
11/24/15,70,59,Columbia,Wofford,1,187,-2.22,186,-1.1,-3.75,103.82,107.81,71.8,71.7,66,0.384,0.565,15.7,0.295,0.567,15.5,113,5.67,105,4.2,3.45,111.37,104.35,76.3,68.5,66.7,0.45,0.571,13.9,0.385,0.538,16.8
11/25/15,86,63,Rhode Island,Maryland,0,22,20.25,20,13.3,16.71,117.32,91.83,75.7,66.7,67.3,0.381,0.594,16.6,0.35,0.496,14.4,82,9.37,75,6.3,7.92,107.47,94.36,69.4,64.8,65.1,0.331,0.535,15.1,0.296,0.522,16.7
11/25/15,70,63,Kansas,Vanderbilt,1,25,18.76,17,13.6,17.2,114.58,89.32,75.9,67.4,69.2,0.38,0.561,14.7,0.306,0.47,12,3,29.67,5,18.5,23.87,121.72,86.77,81.3,67.6,69.7,0.33,0.592,15.5,0.33,0.497,15.9
11/25/15,80,61,Duke,Yale,1,47,14.33,36,10.5,9.08,107.91,92.95,74.9,63.8,66.9,0.309,0.555,16.4,0.341,0.501,16,17,21.87,11,15.6,19.23,122.67,94.4,81.1,72.5,68.4,0.398,0.573,12.2,0.296,0.519,14.5
11/25/15,80,64,Washington,Gonzaga,0,21,20.82,26,12.5,16.92,117.39,92.06,78.9,65.6,68.1,0.355,0.587,14.7,0.331,0.48,13.1,66,11.22,92,4.9,11.21,110.24,94.09,83.9,80.8,78,0.332,0.527,14.8,0.293,0.521,17.3
11/25/15,80,54,Virginia,Lehigh,1,191,-2.71,170,-0.2,-4.42,100.86,105.95,70.9,69.1,67.2,0.34,0.554,16.9,0.386,0.534,16.2,4,29.64,4,18.6,22.04,122.22,87.24,71,60.1,61.5,0.284,0.58,13.2,0.366,0.519,16.7
11/25/15,72,69,Indiana,Nevada-Las Vegas,0,117,5.09,95,4.8,5.5,103.05,94.33,78.2,73.5,74,0.377,0.537,16.2,0.323,0.51,17.4,11,23.05,10,15.8,19.59,123.27,93.87,82.6,69.9,69.1,0.409,0.612,16.7,0.312,0.525,16.4
11/25/15,74,60,Michigan,Connecticut,0,26,18.71,18,13.5,15.89,112.48,88.4,73.1,63.5,66.1,0.336,0.555,14,0.362,0.481,15.4,50,14.15,37,10.4,13.75,116.93,95.27,73.8,67.4,65.7,0.44,0.573,13.1,0.363,0.539,16.1
11/25/15,91,68,Oregon,Arkansas State,1,251,-7.51,237,-4.2,-7.48,96.68,105.29,73.6,75.9,72.7,0.307,0.514,15.2,0.372,0.502,13.2,12,22.68,22,13,18.05,118.31,91.71,78.7,68.8,69.5,0.34,0.562,13.9,0.343,0.517,17.4
11/25/15,84,73,Texas A&M,Texas,1,39,16.19,45,9.6,14.8,113.41,91.29,71.4,68.3,66.8,0.361,0.526,13.2,0.329,0.517,15.8,18,21.26,21,13,18.45,114.22,87.35,76.4,66.4,68.6,0.373,0.542,14.3,0.401,0.503,17.9
11/25/15,81,70,Colorado,Air Force,1,242,-6.92,252,-4.8,-5.51,97,103.51,68.4,72.8,68.9,0.339,0.523,16.8,0.462,0.544,16.9,57,12.91,52,8.7,12.04,109.16,91.27,75.8,70.8,70.8,0.319,0.534,15.8,0.292,0.506,13.5
11/25/15,72,44,Virginia Commonwealth,American,1,319,-15.34,298,-7.9,-14.18,87.41,107.59,57.6,65.7,62,0.385,0.522,20,0.302,0.545,16.5,31,17.07,35,10.6,13.83,111.68,90.61,77.3,67.8,69.8,0.333,0.539,13.6,0.303,0.525,18.7
11/25/15,80,45,Harvard,Bryant,1,346,-21.7,345,-13.3,-18.58,89.86,114.99,65.1,76.2,68.4,0.342,0.498,17.2,0.404,0.547,13.8,171,-0.69,161,0.5,-0.96,98.32,98.32,66.7,66.2,67.1,0.345,0.527,18.7,0.354,0.499,14.8
11/25/15,68,64,Wyoming,Cal State Bakersfield,1,110,6.26,126,2.2,2.58,101.53,95.96,72.9,63.8,68.4,0.27,0.527,15.1,0.343,0.497,19.1,166,-0.19,159,0.5,0.09,106.59,104.7,71.7,71.9,66.9,0.527,0.579,15.3,0.373,0.533,13.8
11/25/15,82,80,Loyola Marymount,Cal State Northridge,1,239,-6.52,262,-5.6,-6.85,97.39,105.38,71.4,75.4,71.4,0.247,0.517,16.9,0.331,0.535,16.4,218,-5.21,233,-4,-3.63,102.19,106.5,71.2,74.8,68,0.352,0.512,14,0.396,0.572,17.7
